24
3
14
18
17
152
58
111
4
12
14
24
3
27
18
18
5
78
44
8
21
51
21
3
6
9
3
61
5
20
9
6
5
8
5
8
17
42
14
23
8
4
32
7
4
9
42
15
35
9
6
4
11
28
9
2
19
14
23
5
5
32
6
13
11
10
4
14
7
11
17
20
9
196
21
3
10
4
7
15
3
14
141
17
21
7
28
18
16
9
29
8
103
11
29
8
8
5
2
3
9
14
7
2
5
25
11
9
25
8
6
11
13
26
2
4
7
6
5
5
7
11
6
9
15
18
6
6
24
7
15
3
4
180
19
244
9
7
10
13
14
45
23
14
6
19
53
37
15
15
5
22
3
3
21
282
6
8
2
11
4
11
43
14
5
4
23
19
28
28
5
7
10
8
10
6
5
19
8
35
12
2
3
7
25
9
63
135
37
38
34
6
34
6
6
22
9
8
9
22
17
27
72
12
8
15
7
4
2
26
34
18
10
6
15
31
35
2
3
28
5
15
31
2
28
32
16
9
4
13
48
6
6
31
13
8
5
7
20
6
6
16
5
43
64
11
215
6
8
7
45
5
8
17
14
8
62
4
8
34
46
46
13
6
7
2
8
44
3
22
24
60
6
32
12
5
12
4
6
22
23
20
8
9
135
294
14
7
9
26
5
25
21
5
4
81
28
6
7
35
4
10
11
10
6
3
6
11
8
8
16
2
21
4
13
17
10
4
13
25
91
23
13
13
52
10
19
25
20
40
5
6
7
14
5
30
9
58
8
9
16
24
15
22
4
16
74
4
15
9
18
4
21
6
28
48
7
100
35
87
27
30
2
13
8
18
10
26
6
21
7
6
2
5
59
2
8
2
5
12
20
29
8
7
4
3
8
4
14
7
2
12
5
4
12
6
17
15
18
24
4
9
18
5
11
3
4
12
67
50
19
22
5
10
7
9
26
34
12
3
5
15
40
8
29
3
3
10
25
18
3
11
9
8
4
4
5
3
6
2
11
23
15
11
7
6
30
56
9
2
3
10
16
10
20
6
32
14
9
6
112
10
5
7
35
14
20
22
17
2
20
8
9
52
10
11
12
15
11
10
17
7
8
36
178
11
4
56
20
18
17
53
20
130
10
4
19
7
20
23
11
19
3
6
14
25
8
10
19
4
6
4
2
8
23
22
26
10
11
2
8
13
10
10
6
6
3
5
34
3
4
18
21
10
20
35
25
6
4
5
17
57
3
11
5
7
17
9
5
4
10
33
9
3
14
30
12
12
3
20
22
2
5
6
8
3
115
25
10
3
5
3
7
2
10
90
18
7
11
39
11
18
15
25
157
32
10
381
17
3
24
6
21
27
94
23
20
15
10
5
38
5
13
5
18
11
5
8
10
20
18
44
16
23
10
7
6
11
7
8
5
17
4
60
35
12
20
10
12
4
16
6
10
14
31
500
100
19
26
3
13
8
9
7
8
84
121
5
6
5
23
30
19
10
60
4
18
68
8
13
7
7
6
251
7
31
14
11
11
28
12
6
5
7
15
7
18
5
4
25
15
11
39
15
16
15
69
2
15
15
44
65
7
38
11
9
33
12
8
4
10
7
4
29
13
10
6
4
13
9
20
26
22
68
7
6
7
8
28
8
11
5
53
20
22
15
14
2
9
34
17
43
23
23
20
21
80
33
5
17
7
4
14
29
36
6
3
10
6
7
21
24
39
4
2
9
37
30
38
16
15
5
9
9
5
3
8
10
7
2
2
11
19
4
17
14
7
18
36
7
5
12
31
93
11
13
5
13
52
19
5
10
18
6
6
84
6
4
3
18
5
5
22
30
17
7
7
10
6
15
15
6
9
8
8
10
8
3
24
34
22
12
24
6
9
16
6
14
6
111
33
40
10
14
5
6
10
25
193
5
14
6
4
12
7
6
5
8
28
8
11
19
24
3
6
5
173
2
75
24
4
16
40
12
24
322
317
5
8
23
4
48
12
5
2
4
9
23
7
6
189
186
5
4
15
5
4
4
8
18
77
13
19
